IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimAmount
164726.0,1,0.57,E,5,1,31,60,B2,'Diesel',5723,R82,1173.66
164767.0,1,0.42,D,6,11,62,76,B1,'Diesel',1313,R24,1218.28
164820.0,1,0.96,A,8,6,24,100,B12,'Regular',26,R82,1128.12
164868.0,1,0.4,C,6,16,31,64,B5,'Regular',331,R53,1128.12
164879.0,1,1.0,C,8,7,77,65,B13,'Diesel',399,R24,1128.12
164907.0,1,1.0,E,14,8,46,54,B3,'Regular',3386,R53,1614.93
164949.0,1,0.98,C,6,3,39,56,B2,'Diesel',273,R22,1128.12
165007.0,1,1.0,C,4,7,63,61,B3,'Diesel',496,R52,1128.12
165060.0,1,0.93,A,6,10,43,95,B2,'Diesel',38,R54,40.02
165099.0,1,1.0,D,6,3,46,76,B12,'Diesel',854,R82,5119.97
165141.0,1,1.0,D,4,6,24,90,B2,'Regular',1313,R24,564.06
165150.0,1,1.0,F,6,6,67,106,B2,'Diesel',15703,R11,1128.12
165214.0,1,0.29,D,6,9,34,76,B1,'Diesel',1313,R24,1128.12
165254.0,1,0.33,C,5,7,54,50,B3,'Diesel',112,R53,2269.68
165331.0,1,0.49,E,7,5,51,50,B5,'Regular',3699,R11,1084.86
165359.0,1,0.64,C,10,10,36,112,B6,'Diesel',347,R53,1128.12
165424.0,1,1.0,A,7,6,42,50,B1,'Diesel',48,R24,92.08
165469.0,1,1.0,E,7,15,41,95,B12,'Regular',5449,R82,4193.94
165500.0,1,0.74,E,5,6,29,80,B3,'Diesel',2699,R11,405.67
165512.0,1,0.27,D,5,16,51,50,B1,'Diesel',886,R54,61.0
165529.0,1,0.56,E,6,10,56,71,B1,'Diesel',3386,R53,1128.12
165551.0,1,0.51,A,4,14,26,100,B1,'Regular',14,R52,1128.12
165562.0,1,1.0,D,4,5,54,50,B2,'Diesel',678,R54,1128.12
165582.0,1,1.0,F,7,15,61,72,B1,'Regular',23396,R11,1128.12
165609.0,1,1.0,C,6,8,54,50,B3,'Diesel',112,R53,1128.12
165674.0,1,1.0,B,5,11,34,80,B5,'Diesel',73,R24,81.71
165717.0,1,1.0,D,4,5,43,50,B2,'Regular',1974,R54,547.22
165722.0,1,0.75,C,5,3,46,50,B1,'Regular',376,R24,854.84
165836.0,1,0.41,E,5,5,31,106,B1,'Diesel',5449,R82,2540.27
165930.0,1,0.41,E,7,2,27,76,B10,'Diesel',5449,R82,16451.223999999962
165940.0,1,1.0,C,9,5,48,55,B10,'Diesel',405,R24,1128.12
165951.0,1,1.0,B,7,10,63,50,B2,'Regular',50,R24,1128.12
166038.0,1,1.0,C,6,10,65,50,B1,'Regular',131,R24,427.54
166102.0,1,0.18,B,4,0,65,50,B2,'Regular',57,R24,1128.12
166140.0,1,1.0,A,6,9,52,50,B3,'Regular',16,R24,1128.12
166165.0,1,1.0,F,5,4,28,57,B4,'Regular',27000,R11,2071.0
166217.0,1,1.0,C,6,10,67,100,B3,'Regular',138,R82,1128.12
166222.0,1,0.79,C,8,1,51,55,B2,'Diesel',298,R24,1128.12
166296.0,1,0.81,E,7,7,54,90,B1,'Regular',4128,R52,636.11
166363.0,1,1.0,B,6,2,35,50,B2,'Diesel',67,R24,1128.12
166370.0,2,1.0,D,7,7,61,50,B5,'Diesel',1210,R82,1128.12
166370.0,2,1.0,D,7,7,61,50,B5,'Diesel',1210,R82,1427.01
166390.0,1,0.69,C,6,9,24,95,B1,'Diesel',229,R53,7927.35
166489.0,1,1.0,B,7,3,55,72,B2,'Regular',59,R24,1128.12
166546.0,1,1.0,C,7,12,59,50,B2,'Regular',159,R53,1128.12
166558.0,1,1.0,D,6,13,34,100,B1,'Diesel',1541,R91,1128.12
166635.0,1,0.95,E,7,3,28,60,B1,'Diesel',3233,R82,1128.12
166643.0,1,1.0,C,6,12,35,67,B1,'Diesel',175,R82,1128.12
166645.0,1,1.0,D,6,4,27,50,B2,'Diesel',1064,R24,2620.55
166651.0,1,0.09,C,7,14,25,76,B2,'Diesel',481,R82,1128.12
166683.0,1,1.0,C,4,8,47,78,B2,'Regular',238,R54,5264.29
166699.0,1,0.64,D,5,11,41,50,B2,'Diesel',1313,R24,1128.12
166702.0,1,0.11,E,6,5,30,80,B2,'Diesel',8455,R82,7142.95
166722.0,1,1.0,A,6,9,49,50,B1,'Diesel',37,R53,286.4
166821.0,1,0.45,E,7,14,40,139,B2,'Regular',4116,R24,1128.12
166895.0,1,0.87,C,6,10,48,80,B1,'Diesel',186,R24,309.76
166933.0,1,0.92,B,4,12,48,50,B1,'Regular',64,R52,71.13
167087.0,1,0.1,B,7,12,22,80,B2,'Regular',57,R24,72.05
167190.0,1,1.0,D,7,7,52,50,B1,'Regular',1182,R82,1128.12
167194.0,1,1.0,E,6,11,69,58,B1,'Regular',3859,R82,1128.12
167228.0,1,0.63,E,6,8,29,63,B3,'Regular',9307,R82,359.63
167320.0,1,1.0,A,10,2,39,50,B13,'Diesel',13,R24,436.94
167342.0,1,0.6,B,5,6,27,140,B3,'Diesel',91,R53,1128.12
167395.0,1,1.0,A,7,12,50,50,B1,'Regular',24,R24,1128.12
167440.0,1,0.91,D,5,4,52,50,B1,'Regular',1027,R24,1128.12
167507.0,1,1.0,A,9,7,68,50,B10,'Diesel',28,R74,184.14
167548.0,1,0.81,E,6,13,51,61,B3,'Diesel',9307,R82,512.72
167605.0,1,0.78,C,4,12,27,95,B1,'Regular',122,R24,82.05
167671.0,2,1.0,D,6,5,47,50,B2,'Diesel',957,R52,61.03
167671.0,2,1.0,D,6,5,47,50,B2,'Diesel',957,R52,1128.12
167710.0,1,1.0,C,5,4,48,50,B1,'Regular',473,R53,1045.22
167713.0,1,0.75,E,6,12,45,51,B1,'Regular',4579,R93,105.49
167727.0,1,0.89,C,10,12,36,50,B4,'Regular',159,R54,2691.38
167732.0,1,1.0,C,7,2,47,50,B1,'Diesel',110,R24,1128.12
167761.0,1,0.76,E,8,0,54,65,B3,'Diesel',2543,R83,114.67
167777.0,1,1.0,C,6,10,55,50,B1,'Diesel',114,R53,1128.12
167789.0,1,0.33,E,7,9,39,50,B2,'Regular',3457,R82,1128.12
167800.0,1,0.75,A,6,5,33,50,B2,'Diesel',17,R82,65.64
167822.0,1,0.75,E,4,8,30,53,B1,'Regular',4128,R52,765.39
167824.0,1,0.7,A,5,6,32,50,B1,'Regular',25,R24,1611.21
167879.0,1,0.24,B,6,3,37,77,B6,'Diesel',50,R24,1128.12
167881.0,1,0.25,D,7,10,35,50,B2,'Diesel',582,R52,1128.12
167884.0,1,1.0,E,11,30,67,58,B1,'Diesel',3541,R52,1128.12
167958.0,1,0.21,A,6,8,49,55,B3,'Regular',13,R24,1128.12
167979.0,1,0.25,E,6,11,39,95,B1,'Diesel',5449,R82,69.97
168009.0,1,0.44,A,7,5,23,72,B1,'Diesel',23,R24,1194.59
168105.0,1,1.0,D,6,9,44,85,B2,'Diesel',632,R54,1128.12
168173.0,1,1.0,A,5,12,49,50,B5,'Diesel',11,R24,1201.42
168175.0,1,1.0,B,6,7,30,76,B1,'Regular',83,R24,366.84
168193.0,1,1.0,C,4,14,22,85,B2,'Regular',252,R24,1585.47
168237.0,1,1.0,D,4,10,28,85,B1,'Diesel',983,R52,1128.12
168239.0,1,1.0,C,10,20,70,55,B10,'Diesel',186,R24,1292.33
168241.0,1,0.13,C,6,14,24,76,B1,'Diesel',405,R24,712.05
168247.0,1,0.99,E,10,4,36,50,B1,'Regular',9307,R82,115.93
168270.0,1,0.76,A,7,4,31,80,B1,'Diesel',45,R24,1249.12
168277.0,1,1.0,A,8,4,49,87,B6,'Diesel',14,R24,1128.12
168285.0,1,1.0,C,7,10,44,50,B1,'Regular',182,R24,1128.0
168295.0,1,1.0,E,7,13,51,80,B2,'Diesel',5449,R82,1128.12
168339.0,1,0.87,C,10,11,43,50,B2,'Regular',115,R24,364.81
168363.0,1,0.62,B,4,6,67,50,B2,'Diesel',73,R73,25.53
168393.0,1,0.66,C,4,4,46,50,B2,'Regular',405,R24,890.71
168460.0,1,1.0,C,6,2,51,62,B5,'Regular',347,R53,1147.46
168490.0,1,0.86,A,5,10,29,57,B4,'Diesel',40,R24,90.56
168497.0,1,1.0,C,7,8,29,54,B2,'Regular',232,R24,639.28
168499.0,1,1.0,E,7,12,31,71,B11,'Regular',4218,R11,1128.12
168555.0,1,0.98,D,8,1,33,95,B2,'Diesel',1962,R82,152.0
168569.0,1,0.51,D,7,2,52,50,B12,'Regular',983,R52,907.35
168684.0,1,0.36,E,6,4,31,57,B2,'Diesel',3317,R93,1727.02
168765.0,1,0.54,C,6,13,49,112,B6,'Diesel',194,R11,1128.12
168820.0,1,0.94,E,6,2,53,68,B1,'Regular',9307,R82,56.52
168849.0,1,0.16,B,4,13,38,58,B4,'Regular',83,R24,1128.63
168854.0,1,0.95,B,4,11,33,53,B1,'Diesel',68,R82,1128.12
168912.0,1,1.0,C,6,5,43,50,B1,'Regular',129,R52,1128.12
168930.0,1,1.0,D,7,8,52,54,B1,'Regular',1313,R24,1128.12
168939.0,1,0.67,E,9,13,45,60,B10,'Diesel',4116,R24,564.06
168978.0,1,1.0,E,4,4,57,55,B1,'Regular',6570,R11,84.78
168995.0,1,0.57,E,4,3,74,50,B2,'Regular',4116,R24,15059.45
169016.0,1,0.61,C,5,1,48,65,B2,'Regular',182,R24,4045.87
169032.0,1,0.36,C,6,5,33,76,B2,'Diesel',222,R24,5025.19
169050.0,1,1.0,A,6,1,54,50,B2,'Diesel',39,R82,755.05
169053.0,1,0.73,A,5,18,48,85,B5,'Regular',10,R24,82.78
169095.0,1,0.6,C,6,8,36,57,B1,'Diesel',147,R24,1994.49
169097.0,1,1.0,E,4,10,22,100,B2,'Regular',8549,R82,740.31
169102.0,1,1.0,A,6,7,37,63,B2,'Diesel',35,R82,4699.73
169150.0,1,1.0,C,6,15,75,50,B3,'Regular',312,R11,1128.12
169166.0,1,0.63,D,11,8,43,50,B10,'Regular',713,R52,1128.12
169198.0,1,0.25,E,7,3,35,57,B2,'Regular',4128,R52,902.07
169428.0,2,0.47,D,5,6,53,50,B3,'Diesel',1323,R82,1128.12
169428.0,2,0.47,D,5,6,53,50,B3,'Diesel',1323,R82,1128.13
169452.0,1,0.65,B,6,10,46,85,B1,'Regular',93,R53,1128.12
169468.0,1,1.0,B,5,6,45,50,B1,'Regular',84,R11,1128.12
169471.0,1,0.33,B,7,12,30,86,B2,'Regular',57,R24,13.22
169501.0,1,1.0,E,6,16,60,53,B10,'Diesel',3564,R11,431.35
169507.0,1,1.0,A,8,11,33,50,B6,'Diesel',43,R54,575.88
169546.0,1,0.46,D,4,13,28,100,B2,'Regular',677,R11,1128.12
169580.0,1,0.57,A,5,12,66,78,B2,'Diesel',8,R24,581.8
169588.0,1,0.68,D,7,11,41,106,B4,'Diesel',563,R11,637.51
169624.0,1,1.0,E,5,4,52,50,B1,'Regular',4128,R52,3412.77
169729.0,1,0.82,B,7,6,50,50,B2,'Diesel',67,R24,678.72
169751.0,1,0.13,C,4,10,60,52,B1,'Diesel',405,R24,566.72
169782.0,2,1.0,D,10,6,55,59,B2,'Regular',1381,R82,1128.12
169782.0,2,1.0,D,10,6,55,59,B2,'Regular',1381,R82,177.32
169788.0,1,1.0,A,7,10,51,54,B2,'Diesel',44,R82,1128.12
169807.0,1,1.0,A,4,12,65,80,B1,'Diesel',37,R25,954.36
169835.0,1,0.41,D,9,5,51,64,B13,'Regular',821,R24,1128.12
169836.0,1,1.0,C,6,12,30,95,B5,'Regular',194,R11,1128.12
169863.0,1,1.0,D,6,11,43,63,B13,'Regular',634,R53,1128.12
169878.0,1,1.0,B,7,4,56,67,B2,'Diesel',54,R53,88.1
169905.0,1,1.0,C,10,4,38,73,B5,'Regular',133,R24,1128.12
169940.0,1,0.51,C,4,10,23,80,B3,'Regular',295,R24,1128.12
169962.0,1,1.0,B,10,2,40,50,B12,'Diesel',56,R24,72.57
169970.0,1,0.57,B,7,11,40,80,B1,'Regular',86,R52,2652.61
169974.0,1,1.0,D,7,5,47,50,B4,'Diesel',983,R52,438.41
170092.0,1,1.0,B,5,5,29,106,B5,'Diesel',50,R24,1128.12
170112.0,1,0.16,E,7,11,27,76,B2,'Regular',9307,R82,536.26
170131.0,1,1.0,E,5,7,40,100,B4,'Diesel',3661,R11,1128.12
170173.0,1,1.0,E,10,11,49,112,B2,'Diesel',4128,R52,1117.55
170207.0,1,1.0,A,4,5,72,50,B2,'Regular',11,R24,1128.12
170238.0,1,1.0,E,6,13,51,100,B1,'Regular',2415,R82,1128.12
170244.0,1,1.0,A,7,4,66,50,B1,'Diesel',30,R24,1128.12
170268.0,1,1.0,C,4,11,27,106,B1,'Regular',123,R52,1338.33
170345.0,1,1.0,B,4,10,41,50,B6,'Regular',57,R24,62.91
170412.0,1,0.3,C,6,9,35,76,B1,'Regular',308,R24,1214.19
170437.0,1,0.41,C,10,4,66,50,B2,'Regular',182,R24,16451.223999999962
170622.0,1,1.0,D,7,15,53,50,B2,'Diesel',1974,R54,1128.12
170647.0,1,0.34,E,4,4,29,85,B2,'Regular',5449,R82,2856.24
170654.0,1,1.0,F,6,9,76,100,B1,'Diesel',27000,R11,1128.12
170680.0,1,0.25,E,4,11,30,80,B1,'Regular',2044,R24,472.95
170752.0,1,0.06,E,4,12,41,50,B3,'Diesel',8455,R82,1895.75
170779.0,1,0.82,A,6,15,48,54,B1,'Diesel',24,R24,4555.85
170873.0,1,1.0,C,6,12,39,50,B1,'Diesel',303,R11,1128.12
170918.0,1,1.0,A,4,4,66,62,B1,'Regular',13,R24,1128.12
170979.0,1,1.0,B,4,10,39,70,B1,'Regular',91,R24,1128.12
171010.0,1,1.0,B,6,12,63,72,B5,'Regular',82,R53,1128.12
171116.0,1,1.0,C,5,5,35,62,B3,'Diesel',204,R52,875.5
171130.0,1,1.0,F,7,12,33,50,B1,'Regular',15725,R11,117.77
171182.0,1,0.74,D,7,9,37,50,B1,'Regular',549,R82,1142.42
171198.0,2,1.0,D,5,7,55,69,B3,'Diesel',747,R53,1128.12
171198.0,2,1.0,D,5,7,55,69,B3,'Diesel',747,R53,2540.82
171211.0,1,1.0,D,4,2,28,85,B2,'Regular',1052,R24,1128.12
171223.0,1,1.0,B,6,10,50,50,B1,'Diesel',58,R53,1346.98
171231.0,1,0.55,C,5,4,44,50,B1,'Regular',229,R53,1335.99
171244.0,1,1.0,E,4,6,46,76,B4,'Diesel',2007,R11,1913.21
171299.0,1,0.22,B,7,6,29,80,B11,'Diesel',56,R24,69.65
171316.0,1,0.83,C,6,4,66,58,B2,'Diesel',203,R24,1128.12
171337.0,1,1.0,D,5,2,27,64,B1,'Diesel',741,R82,58.69
171383.0,1,1.0,B,7,13,58,50,B10,'Regular',59,R24,1128.12
171458.0,1,1.0,A,5,16,39,51,B2,'Regular',46,R53,73.17
171487.0,1,0.2,D,5,5,27,85,B3,'Diesel',942,R82,8750.57
171580.0,2,1.0,C,6,4,57,95,B5,'Diesel',176,R24,1128.12
171580.0,2,1.0,C,6,4,57,95,B5,'Diesel',176,R24,1128.12
171717.0,1,1.0,D,7,5,46,50,B5,'Diesel',573,R82,65.76
171770.0,1,0.7,E,7,4,48,50,B2,'Regular',4128,R52,1128.12
171780.0,1,1.0,C,6,6,42,50,B6,'Diesel',102,R54,480.21
171784.0,1,0.31,E,4,10,50,50,B14,'Regular',2041,R93,1128.12
171838.0,1,0.2,E,6,9,43,80,B1,'Diesel',5202,R11,3523.57
171870.0,1,0.65,A,4,12,33,54,B3,'Diesel',44,R72,4183.65
171880.0,1,0.6,D,5,0,32,72,B5,'Diesel',1192,R53,1128.12
171992.0,1,1.0,C,5,1,27,90,B3,'Diesel',116,R53,1128.12
172000.0,1,0.52,D,7,2,42,52,B1,'Diesel',1719,R82,1128.12
172022.0,2,1.0,A,6,6,64,50,B1,'Diesel',8,R24,1128.12
172022.0,2,1.0,A,6,6,64,50,B1,'Diesel',8,R24,1128.12
172054.0,1,0.34,D,8,17,34,51,B10,'Diesel',983,R52,1128.12
172076.0,1,0.73,C,9,9,58,50,B5,'Regular',251,R25,1128.12
172101.0,2,1.0,C,14,4,39,52,B12,'Diesel',247,R53,2759.37
172101.0,2,1.0,C,14,4,39,52,B12,'Diesel',247,R53,564.06
172147.0,1,0.86,C,4,4,51,50,B1,'Regular',287,R53,1128.12
172169.0,1,0.56,E,6,4,28,85,B3,'Regular',5449,R82,1439.25
172202.0,1,1.0,A,10,4,44,50,B12,'Diesel',14,R24,179.72
172228.0,1,0.51,C,7,11,37,50,B2,'Regular',131,R24,96.96
172250.0,1,1.0,D,5,3,40,50,B5,'Regular',632,R54,1128.12
172267.0,1,1.0,C,4,7,24,95,B2,'Diesel',473,R53,71.11
172437.0,1,1.0,A,6,9,28,100,B1,'Diesel',23,R24,1128.12
172439.0,1,0.74,A,5,12,48,100,B2,'Diesel',27,R24,1128.12
172452.0,2,0.69,C,6,7,40,50,B1,'Diesel',158,R53,1128.12
172452.0,2,0.69,C,6,7,40,50,B1,'Diesel',158,R53,1128.12
172462.0,1,1.0,C,7,7,48,50,B1,'Diesel',117,R52,1128.12
172537.0,1,0.08,E,7,8,38,50,B11,'Diesel',4116,R24,1128.12
172540.0,1,0.95,A,7,5,30,54,B2,'Regular',41,R24,80.59
172590.0,1,1.0,C,4,2,39,58,B1,'Regular',262,R53,183.35
172606.0,1,1.0,E,13,13,61,50,B10,'Regular',9307,R82,4.09
172637.0,1,1.0,A,8,7,48,67,B1,'Diesel',24,R24,1128.12
172719.0,1,0.92,C,10,5,31,54,B3,'Regular',398,R82,47.41
172751.0,1,1.0,B,5,9,37,50,B2,'Regular',93,R25,607.37
172755.0,2,1.0,C,5,10,31,80,B2,'Diesel',137,R24,1128.12
172755.0,2,1.0,C,5,10,31,80,B2,'Diesel',137,R24,154.68
172761.0,1,0.68,B,4,5,30,59,B2,'Regular',51,R52,1128.12
172769.0,1,0.62,C,6,12,22,80,B1,'Regular',155,R24,457.35
172777.0,1,1.0,A,6,5,67,50,B3,'Diesel',30,R24,965.42
172824.0,1,0.27,D,5,6,52,50,B6,'Regular',745,R82,1280.57
172828.0,1,1.0,E,6,8,36,85,B1,'Diesel',5449,R82,1128.12
172840.0,1,1.0,C,6,8,52,50,B2,'Diesel',170,R24,1128.12
172900.0,1,1.0,D,5,4,48,50,B5,'Diesel',1313,R24,36.37
172962.0,1,1.0,A,7,2,73,50,B1,'Regular',48,R24,1128.12
173022.0,1,1.0,C,5,1,50,50,B5,'Regular',276,R52,59.22
173080.0,1,0.77,C,6,2,75,112,B10,'Regular',343,R82,1128.12
173122.0,1,1.0,A,5,6,37,50,B3,'Diesel',9,R24,1128.12
173261.0,1,0.86,D,4,10,20,112,B1,'Regular',1313,R24,1128.12
173366.0,1,1.0,D,10,18,47,54,B1,'Regular',1329,R11,128.95
173399.0,1,1.0,F,6,1,31,80,B3,'Diesel',27000,R11,180.89
173535.0,1,1.0,C,6,6,46,50,B2,'Diesel',204,R52,1128.12
173543.0,1,1.0,D,4,5,35,56,B6,'Regular',1313,R24,1128.12
173608.0,1,1.0,A,7,4,48,57,B4,'Diesel',35,R54,1128.12
173631.0,1,1.0,E,9,3,54,50,B3,'Regular',2472,R82,1128.12
173651.0,1,0.36,B,4,15,34,85,B1,'Regular',92,R54,1128.12
173682.0,1,0.5,C,5,15,48,62,B1,'Regular',106,R24,1128.12
173715.0,1,1.0,E,4,3,69,50,B1,'Regular',4087,R53,745.19
173723.0,1,1.0,A,4,11,58,140,B2,'Regular',48,R24,1128.12
173788.0,1,0.51,C,6,2,37,50,B2,'Diesel',354,R52,4866.09
173834.0,1,0.75,A,6,9,60,56,B2,'Diesel',19,R24,1226.37
173860.0,1,0.82,E,6,0,43,85,B2,'Regular',9307,R82,1128.12
173878.0,1,0.04,E,6,4,38,57,B5,'Diesel',8455,R82,1399.64
173908.0,1,0.68,E,6,1,32,50,B1,'Diesel',8549,R82,1840.34
173982.0,1,0.31,D,5,1,32,51,B5,'Regular',1027,R24,50.6
174017.0,1,1.0,D,7,3,32,72,B1,'Regular',1313,R24,1919.84
174043.0,1,1.0,D,6,12,50,54,B5,'Regular',745,R82,1538.06
174162.0,1,0.45,C,5,0,34,68,B5,'Diesel',223,R24,1128.12
174174.0,1,1.0,C,6,8,51,50,B1,'Diesel',405,R24,1928.61
174182.0,1,0.89,D,7,9,55,50,B1,'Regular',1443,R11,4232.96
174187.0,1,1.0,D,4,16,31,63,B5,'Regular',881,R54,510.52
174196.0,1,1.0,D,6,4,80,58,B5,'Regular',1457,R52,1128.12
174272.0,1,0.31,D,7,12,31,95,B2,'Regular',1203,R54,828.42
174307.0,1,1.0,D,8,3,59,50,B12,'Diesel',1323,R82,528.91
174350.0,1,0.53,E,9,11,26,80,B1,'Regular',3866,R24,1128.12
174373.0,1,1.0,D,8,8,49,52,B10,'Diesel',747,R53,1128.12
174422.0,1,0.74,D,4,1,23,165,B1,'Regular',568,R52,1423.73
174431.0,1,0.54,E,7,4,51,50,B6,'Regular',2575,R52,2091.74
174512.0,1,0.07,D,5,9,33,60,B5,'Diesel',1323,R82,258.28
174528.0,1,0.15,C,7,12,20,90,B11,'Diesel',178,R42,1128.12
174673.0,1,1.0,C,6,5,51,50,B2,'Diesel',431,R53,5354.97
174676.0,1,1.0,E,5,17,47,50,B5,'Diesel',2163,R52,918.81
174681.0,1,0.64,F,6,2,47,50,B3,'Regular',27000,R11,1128.12
174720.0,1,0.51,C,4,15,49,50,B2,'Regular',282,R24,1128.12
174755.0,1,1.0,C,9,4,62,65,B13,'Regular',405,R24,3906.87
174790.0,1,1.0,A,6,2,37,50,B1,'Diesel',43,R24,76.63
174848.0,1,0.28,D,9,14,36,72,B10,'Regular',1313,R24,1128.12
174856.0,1,1.0,E,6,2,34,50,B2,'Regular',3388,R41,1128.12
174891.0,2,0.83,C,6,7,47,62,B3,'Regular',118,R24,1128.12
174891.0,2,0.83,C,6,7,47,62,B3,'Regular',118,R24,595.67
175039.0,1,1.0,D,6,1,72,50,B2,'Diesel',1753,R82,1128.12
175056.0,1,0.75,D,7,13,48,50,B2,'Regular',905,R82,1101.99
175089.0,1,1.0,A,4,4,63,50,B2,'Regular',43,R72,159.09
175095.0,1,0.49,C,10,8,57,50,B1,'Regular',126,R82,1128.12
175126.0,1,0.44,C,7,16,34,90,B2,'Regular',252,R24,16451.223999999962
175136.0,1,0.09,F,7,5,55,85,B1,'Regular',27000,R11,395.24
175145.0,1,1.0,E,7,4,50,84,B11,'Diesel',3075,R72,1128.12
175183.0,1,0.27,E,11,12,81,50,B3,'Regular',3258,R11,1128.12
175195.0,1,0.92,A,4,2,57,60,B4,'Diesel',41,R82,1128.12
175329.0,1,1.0,B,5,10,51,58,B2,'Diesel',80,R25,1902.69
175334.0,1,0.45,D,5,6,22,95,B1,'Regular',1313,R24,1128.12
175345.0,1,1.0,B,4,12,26,54,B6,'Regular',95,R24,66.31
175357.0,1,1.0,B,8,7,73,50,B10,'Diesel',84,R52,1517.2
175384.0,1,1.0,D,4,1,75,50,B1,'Regular',886,R54,5.08
175394.0,1,1.0,D,7,5,61,50,B2,'Regular',1753,R82,500.82
175407.0,1,0.87,D,4,1,54,50,B12,'Regular',1326,R93,872.34
175443.0,1,1.0,C,6,4,76,72,B6,'Regular',238,R72,1128.12
175548.0,1,0.33,B,4,2,19,50,B4,'Regular',94,R53,5560.69
175620.0,1,1.0,E,5,5,27,86,B3,'Diesel',3233,R82,250.52
175660.0,1,1.0,E,9,8,33,55,B10,'Diesel',2446,R93,225.15
175684.0,1,0.02,A,9,11,26,80,B11,'Regular',15,R24,627.21
175691.0,1,0.79,A,6,3,56,62,B2,'Regular',39,R82,1128.12
175747.0,1,1.0,D,7,2,45,50,B2,'Diesel',1326,R93,1128.12
175753.0,1,1.0,A,6,7,31,106,B4,'Regular',13,R24,1385.03
175771.0,1,0.28,D,7,14,64,50,B2,'Regular',579,R42,1128.12
175829.0,1,0.1,A,7,11,66,50,B2,'Diesel',15,R54,1118.05
175893.0,1,0.57,C,8,13,60,50,B3,'Regular',126,R24,4388.61
175914.0,1,1.0,E,5,12,37,50,B5,'Regular',3374,R42,1.49
175933.0,1,1.0,C,6,13,29,95,B3,'Regular',112,R53,1688.83
175948.0,1,1.0,E,5,10,73,54,B2,'Diesel',3963,R91,74.39
175955.0,1,1.0,B,6,11,48,50,B1,'Diesel',97,R53,502.34
176019.0,1,0.74,C,4,11,26,70,B3,'Diesel',125,R53,2929.89
176029.0,1,1.0,F,9,28,54,50,B3,'Regular',27000,R11,838.77
176043.0,1,0.96,D,6,10,20,50,B5,'Regular',1265,R54,1029.35
176049.0,1,1.0,D,7,4,61,50,B2,'Diesel',747,R53,6779.79
176081.0,2,0.57,E,6,3,30,118,B3,'Diesel',4128,R52,1128.12
176081.0,2,0.57,E,6,3,30,118,B3,'Diesel',4128,R52,1128.12
176082.0,1,0.29,C,4,6,61,77,B2,'Diesel',138,R82,5768.85
176086.0,1,0.32,C,5,9,53,50,B5,'Diesel',315,R82,1128.12
176104.0,1,0.41,D,5,1,45,50,B6,'Regular',831,R54,2368.0
176110.0,1,0.06,B,5,6,19,50,B2,'Diesel',50,R24,1815.03
176119.0,1,0.3,D,7,12,26,90,B5,'Regular',511,R24,762.25
176130.0,1,1.0,C,7,1,44,75,B1,'Regular',122,R54,1128.12
176139.0,1,0.37,A,7,6,21,118,B1,'Diesel',43,R54,1402.53
176154.0,1,0.11,D,7,16,45,80,B2,'Regular',1054,R24,350.99
176163.0,1,0.27,D,8,14,50,65,B10,'Diesel',1054,R24,1128.12
176207.0,1,0.47,C,6,13,46,62,B1,'Regular',137,R52,1128.12
176212.0,1,0.69,C,6,5,51,50,B3,'Regular',266,R82,983.8
176221.0,1,0.35,C,8,19,59,96,B1,'Diesel',122,R54,1128.12
176239.0,1,0.83,A,5,9,20,50,B2,'Diesel',45,R24,10155.54
176282.0,1,0.53,D,10,2,30,50,B11,'Diesel',1232,R93,69.29
176379.0,1,1.0,B,5,13,41,50,B4,'Regular',59,R24,629.24
176384.0,1,1.0,C,6,20,34,57,B2,'Regular',176,R93,428.2
176394.0,1,0.58,E,5,3,52,50,B2,'Regular',4059,R23,643.57
176416.0,1,0.65,E,5,13,41,85,B5,'Diesel',2620,R72,1128.12
176433.0,1,0.62,C,5,12,49,117,B2,'Regular',178,R72,1128.12
176437.0,1,0.54,B,4,1,21,100,B3,'Diesel',64,R82,688.65
176447.0,1,0.73,C,11,12,31,50,B11,'Regular',214,R26,252.07
176508.0,1,0.14,A,5,1,47,57,B1,'Diesel',15,R24,1206.24
176532.0,1,1.0,A,4,12,48,50,B2,'Diesel',44,R53,1529.58
176596.0,1,1.0,C,12,1,47,50,B12,'Diesel',214,R26,2586.66
176627.0,1,0.71,B,11,16,34,50,B13,'Regular',76,R24,20.62
176675.0,1,1.0,E,5,8,38,55,B1,'Regular',4128,R52,497.74
176708.0,1,1.0,A,10,8,43,50,B11,'Diesel',12,R72,1128.12
176728.0,2,1.0,E,4,11,62,77,B1,'Regular',3963,R91,1128.12
176728.0,2,1.0,E,4,11,62,77,B1,'Regular',3963,R91,1128.12
176730.0,1,0.48,C,6,12,45,50,B5,'Regular',197,R52,1128.12
176751.0,1,0.47,E,5,1,26,116,B2,'Diesel',3075,R72,1128.12
176814.0,1,0.91,C,7,4,48,50,B1,'Diesel',316,R82,714.04
176861.0,1,1.0,C,5,5,50,50,B2,'Regular',473,R53,1424.79
176882.0,1,0.78,D,5,12,54,62,B4,'Regular',983,R52,1128.12
176893.0,1,1.0,C,6,8,56,62,B1,'Diesel',473,R53,1192.34
176908.0,2,1.0,A,6,1,46,90,B2,'Diesel',47,R93,1128.12
